,sentence,cleansed_target,cleansed_stopwords
2437,5성급답게 직원들이 친절함 베이스로 먼저 다가와 무엇이 필요한 지 문의하였으며 처리해줬어요.  인사를 잘 해줬어요 가족행사에 대한 소소한 이벤트와 혜택을 주었어요,"['게', '직원', '친절', '베이스', '다가오', '아', '필요', '문의', '으며', '처리', '아', '인사', '하', '아', '어요', '가족', '행사', '대하', '이벤트', '혜택', '어요']","['게', '직원', '친절', '베이스', '다가오', '아', '필요', '문의', '으며', '처리', '아', '인사', '아', '어요', '가족', '행사', '이벤트', '혜택', '어요']"
2438,"가성비, 접근성 좋음.","['성비', '접근', '좋']","['성비', '접근']"
2439,두번째 방문입니다~일단 입실하면서부터 방에 고기냄새같은게 많이 났었고 처음 갔을때 이용했던 객실을 또 주셨네요티비 아랬쪽은 먼지가 좀 있었고 베드 컨디션은 나쁘지 않았습니다..코로나로인해 부대시설은 이용화지 않았으며 위치와 주차는 아주 만족합니다,"['방문', '입실', '면서', '방', '고기', '냄새', '같', '게', '나', '고', '처음', '가', '때', '이용', '객실', '티비', '아', '라', '하', '먼지', '고', '베드', '컨디션', '나쁘', '지', '코로나', '인하', '아', '부대시설', '이용', '지', '으며', '위치', '주차', '만족', 'ㅂ니다']","['방문', '입실', '면서', '방', '고기', '냄새', '게', '고', '처음', '이용', '객실', '티비', '아', '라', '먼지', '고', '베드', '컨디션', '나쁘', '코로나', '인하', '아', '부대시설', '이용', '으며', '위치', '주차', '만족', 'ㅂ니다']"
2440,로비직원 친절,"['로비', '직원', '친절']","['로비', '직원', '친절']"
2441,아침식사와 교통의 편리성은 좋았습니다,"['아침', '식사', '교통', '편리', '좋']","['아침', '식사', '교통', '편리']"
2442,보증금 제도,"['보증금', '제도']","['보증금', '제도']"
2443,역에서 가까워서 좋았음. 숙소에서 보이는 야경이 너무 멋졌음.,"['역', '가깝', '어서', '좋', '숙소', '보이', '야경', '멋지']","['역', '가깝', '어서', '숙소', '야경', '멋지']"
2444,"룸 컨디션이 상당히 좋았습니다. 신경써서 깔끔하게 준비해주신거같아 편하게 지냈습니다. 호텔 서비스의 정석 같은 느낌? 이 들 정도로 모든면에서 완벽했습니다. 각종 취사도구, 식기, 냉장고도 무려 2개가 있어 편했습니다. 객실에 세탁기, 전자레인지, 토스터기까지 있는곳은 처음 숙박해보내요.","['룸', '컨디션', '좋', '신경', '쓰', '어서', '게', '준비', '아', '신', '같', '아', '편하', '게', '지내', '호텔', '서비스', '정석', '같', '느낌', '되', '정도', '면', '완벽', '각종', '취사도구', '식기', '냉장고', '있', '어', '편하', '객실', '세탁기', '전자레인지', '토스터', '있', '곳', '처음', '숙박', '아', '보내']","['룸', '컨디션', '신경', '쓰', '어서', '게', '준비', '아', '신', '아', '편하', '게', '지내', '호텔', '서비스', '정석', '느낌', '면', '완벽', '각종', '취사도구', '식기', '냉장고', '있', '어', '편하', '객실', '세탁기', '전자레인지', '토스터', '있', '곳', '처음', '숙박', '아', '보내']"
2445,가격 빼고 모든게 좋았습니다!,"['가격', '빼', '고', '게', '좋']","['가격', '빼', '고', '게']"
2446,코로나로 인해 프라이빗한 식사를 원하는 점에서 호텔에 주방이 같이 있는점이 너무 만족스러웠습니다.,"['코로나', '인하', '아', '프라이', '빗', '식사', '원하', '점', '호텔', '주방', '있', '만족']","['코로나', '인하', '아', '프라이', '빗', '식사', '원하', '호텔', '주방', '있', '만족']"
2447,전 직원분들이 모두 친절해요~!,"['직원', '친절']","['직원', '친절']"
2448,아기와 함께 갑자기 간 호캉스였는데 기대 이상으로 깔끔하고 넓고 시설 좋고 친절하시고 뭐하나 흠잡을게 없었습니다!,"['아기', '가', '캉', '스', '는데', '기대', '이상', '고', '넓', '고', '시설', '좋', '고', '친절', '고', '하나', '흠잡', '을게', '없']","['아기', '캉', '스', '는데', '기대', '이상', '고', '넓', '고', '시설', '고', '친절', '고', '흠잡', '을게']"
2449,타월 요청이나 룸서비스 등등 직원분들이 아주 친절하셨습니다. 룸도 깔끔하고 간단히 취사해서 파티 분위기도 내고 아주 잘 쉬었습니다! 룸이 크진 않은데 가구 배치 잘 해놔서 아늑해요,"['타월', '요청', '룸서비스', '직원', '친절', '룸', '고', '취사', '아서', '파티', '분위기', '내', '고', '쉽', '룸', '크', '지', '은데', '가구', '배치', '하', '아', '아서', '어요']","['타월', '요청', '룸서비스', '직원', '친절', '룸', '고', '취사', '아서', '파티', '분위기', '고', '쉽', '룸', '은데', '가구', '배치', '아', '아서', '어요']"
2450,높은층 희망했는데 반영해줌 호텔임에도 조리시설이 있고 카페트가 아니라 아이와 편함,"['높', '층', '희망', '는데', '반영', '아', '호텔', '조리', '시설', '있', '고', '카페트', '라', '아이', '편하']","['높', '층', '희망', '는데', '반영', '아', '호텔', '조리', '시설', '있', '고', '카페트', '라', '아이', '편하']"
2451,"숙소 청결, 가구 배치, 서비스, 숙소 안내 등 깔끔하고 친절한 서비스에 감동했습니다. 특히 헤매고 있는 모습이 보이면 바로 와서 친절히 설명해주셔서 좋았습니다.","['숙소', '청결', '가구', '배치', '서비스', '숙소', '안내', '고', '친절', '서비스', '감동', '헤매', '고', '있', '모습', '보이', '면', '오', '아서', '설명', '아', '어서', '좋']","['숙소', '청결', '가구', '배치', '서비스', '숙소', '안내', '고', '친절', '서비스', '감동', '헤매', '고', '있', '모습', '면', '아서', '설명', '아', '어서']"
2452,위치 좋음. 직원분들 매우 친절함.,"['위치', '좋', '직원', '친절']","['위치', '직원', '친절']"
2453,조식은 괜찮았으나 코로나로 인해 뷔페식이 아니였다. 침구가 매우 편안하다.,"['조식', '괜찮', '으나', '코로나', '인하', '아', '뷔페식', '침구', '편안']","['조식', '괜찮', '으나', '코로나', '인하', '아', '뷔페식', '침구', '편안']"
2454,떡국을 주셔서 감동. 쉐프님들 친절. 즉각 즉각 치워주시니 좋았어요,"['떡국', '어서', '감동', '쉐프', '친절', '치우', '어', '니', '좋', '어요']","['떡국', '어서', '감동', '쉐프', '친절', '치우', '어', '니', '어요']"
2455,"도심에 위치해서 좋고, 근처에 구경할 곳, 먹을 곳이 많아서 좋음. 직원분들이 매우 친절하셔서 좋음. 객실이 관리가 잘 되어있고 깨끗함. 주변 편의시설이 잘 되어 있어서 편함. 주차공간이 넓음","['도심', '위치', '아서', '좋', '고', '근처', '구경', '곳', '먹', '곳', '많', '아서', '좋', '직원', '친절', '어서', '좋', '객실', '관리', '되', '어', '고', '주변', '편의시설', '되', '어', '있', '어서', '편하', '주차', '공간', '넓']","['도심', '위치', '아서', '고', '근처', '구경', '곳', '먹', '곳', '아서', '직원', '친절', '어서', '객실', '관리', '어', '고', '주변', '편의시설', '어', '있', '어서', '편하', '주차', '공간', '넓']"
2456,"식사 종류도 많고 맛있고, 친철 했습니다.","['식사', '종류', '많', '고', '맛있', '고', '친철', '하']","['식사', '종류', '고', '맛있', '고', '친철']"
2457,모든 음식이 깔끔하고 맛있었어요.,"['음식', '고', '맛있']","['음식', '고', '맛있']"
2458,8시 전에 갔는데 줄이 길었어요.다른건 만족합니다,"['전', '가', '는데', '길', '만족', 'ㅂ니다']","['는데', '길', '만족', 'ㅂ니다']"
2459,깔끔하고 좋았습니다.,"['고', '좋']",['고']
2460,"직원분들의 대응, 아늑한 객실, 신선한 조식 , 깔끔한 욕실, 편안한 침구","['직원', '대응', '객실', '조식', '욕실', '편안', '침구']","['직원', '대응', '객실', '조식', '욕실', '편안', '침구']"
2461,직원들의 서비스가 훌륭함,"['직원', '서비스']","['직원', '서비스']"
2462,숙소가 타 호텔보다 넓고 쾌적했어요 조식 마감시간을 지키지못하고 조금 늦게 일어났는데도 조금도 눈치를 주지않아 감사했습니다 최고입니다,"['숙소', '타', '아', '호텔', '넓', '고', '어요', '조식', '마감', '시간', '지키', '지', '고', '늦', '게', '일어나', '는데', '조금', '눈치', '지', '아', '감사', '최고', 'ㅂ니다']","['숙소', '타', '아', '호텔', '넓', '고', '어요', '조식', '마감', '지키', '고', '늦', '게', '일어나', '는데', '조금', '눈치', '아', '감사', '최고', 'ㅂ니다']"
2463,침대가 정망 편해서 눕자마자 잠들엇어요 ㅎㅎ 가족모두 잠 너무 잘잣다고 햇어요,"['침대', '정', '망', '편하', '아서', '눕', '자마자', '잠들', '어요', '가족', '모두', '잠', '잣', '다고', '하', '어요']","['침대', '정', '망', '편하', '아서', '눕', '자마자', '잠들', '어요', '가족', '모두', '잠', '잣', '다고', '어요']"
2464,위치 훌륭하고 잘 쉬다가 왔습니다.,"['위치', '고', '쉬', '다가', '오']","['위치', '고', '쉬', '다가']"
2465,12개월 딸아이와 함께 방문했는데 친절하고 깨끗하며 애기가 먹을 것도 많아 만족스러웠습니다,"['딸아이', '방문', '는데', '친절', '고', '며', '애기', '먹', '많', '아', '만족']","['딸아이', '방문', '는데', '친절', '고', '며', '애기', '먹', '아', '만족']"
2466,조식 직원들의 친절한 응대에 불편함 없는 식사 시간이었습니다,"['조식', '직원', '친절', '응대', '불편', '없', '식사', '시간']","['조식', '직원', '친절', '응대', '불편', '식사']"
2467,코엑스몰과 바로 연결되어있어서 대박인 곳! 눈이 쏟이지는 날에도 가벼운 옷차림으로 다녀올 수 있었어요. 객실도 넓고 깔끔해서 좋았어요.,"['코엑스몰', '연결', '어', '어서', '대박', '곳', '눈', '쏟', '이', '날', '가볍', '옷차림', '다녀오', '객실', '넓', '고', '아서', '좋']","['코엑스몰', '연결', '어', '어서', '대박', '곳', '눈', '쏟', '날', '가볍', '옷차림', '다녀오', '객실', '넓', '고', '아서']"
2468,도심지에 위치하고 호텔과 인근이 번화해서 서울여행 기분이 났습니다.,"['도심지', '위치', '고', '호텔', '인근', '아서', '서울', '여행', '기분', '나']","['도심지', '위치', '고', '호텔', '인근', '아서', '서울', '여행', '기분']"
2469,- 조용함 - 위치 좋음 - 직원들이 객실 요청사항을 잘 이행함 - 룸서비스 음식이 맛있음 - 코엑스가 가까이 있음,"['위치', '좋', '직원', '객실', '요청', '사항', '이행', '룸서비스', '음식', '맛있', '코엑스', '있']","['위치', '직원', '객실', '요청', '사항', '이행', '룸서비스', '음식', '맛있', '코엑스', '있']"
2470,편안한침구. 배게가 진짜 편해요.,"['편안', '침구', '배', '게', '편하']","['편안', '침구', '배', '게', '편하']"
2471,청결하고 뷰가 넘 좋았고 특히 침대쿠션으로 단잠을 잤다,"['청결', '고', '뷰', '좋', '고', '침대', '쿠션', '단잠', '자', '다']","['청결', '고', '뷰', '고', '침대', '쿠션', '단잠', '자', '다']"
2472,위치. 수영장 gym 침대 좋았어요,"['위치', '수영장', '침대', '좋', '어요']","['위치', '수영장', '침대', '어요']"
2473,조용하고 특히 직원들이 친절해서 편안한 휴식이 되었습니다,"['고', '직원', '친절', '아서', '편안', '휴식', '되']","['고', '직원', '친절', '아서', '편안', '휴식']"
2474,침대와 전망이 특히 좋았고 방이 조용해서 편히 쉴 수 있었습니다. 조식은 깥끔하고 복잡하지 않도록 인원을 조절해 주셔서 편하게 즐겼습니다. 다만 나중에 오신분들은 줄을 서야 하니 일찍 이용하시길...,"['침대', '전망', '좋', '고', '방', '아서', '쉬', '조식', '지', '도록', '인원', '조절', '아', '어서', '편하', '게', '즐기', '나중', '오', '신분', '서', '어야', '하', '니', '이용', '길']","['침대', '전망', '고', '방', '아서', '쉬', '조식', '도록', '인원', '조절', '아', '어서', '편하', '게', '즐기', '나중', '신분', '서', '어야', '니', '이용', '길']"
2475,너무 친절하고 편리하고 깨끗하고 좋았어요 조식도 맛있었구요,"['친절', '고', '편리', '고', '고', '좋', '어요', '조식', '맛있']","['친절', '고', '편리', '고', '고', '어요', '조식', '맛있']"
2476,친절한 직원들의 웰커밍과 안락한 침대 그리고 흠 잡을것 없는 조식❤️,"['친절', '직원', '웰', '커밍', '안락', '침대', '흠', '잡', '없', '조식']","['친절', '직원', '웰', '커밍', '안락', '침대', '흠', '잡', '조식']"
2477,"무엇보다 직원분들의 친절함에 감사드립니다.  11월 3일 체크인할때 번거롭고 복잡한 일임에도 불구하고 너무나 친절하게 도와주신 ""조윤선""님께 다시 한번 감사드립니다.","['직원', '친절', '감사드리', '체크인', '때', '번거롭', '고', '일임', '고', '친절', '게', '도와주', '조', '윤선', '감사드리']","['직원', '친절', '감사드리', '체크인', '번거롭', '고', '일임', '고', '친절', '게', '도와주', '조', '윤선', '감사드리']"
2478,"코엑스와 지하로 연결되어 있어 코엑스 상권을 이용하기에 좋음, 조식이 훌륭함","['코엑스', '지하', '연결', '어', '있', '어', '코엑스', '상권', '이용', '좋', '조식']","['코엑스', '지하', '연결', '어', '있', '어', '코엑스', '상권', '이용', '조식']"
